event_name,event_timestamp,user_pseudo_id,from_prev_event,session
onboarding__chooseLoginType,1538424281442026,02af6bccd6e5f913e4a344f2ca724b2c,6.367015,36
onboarding_privacy_policyShown,1538424281473027,02af6bccd6e5f913e4a344f2ca724b2c,0.031001,36
onboarding_login_Type1,1538424281483028,02af6bccd6e5f913e4a344f2ca724b2c,0.010001000000000001,36
onboarding_privacy_policyDecline,1538424290261065,02af6bccd6e5f913e4a344f2ca724b2c,8.778037,36
lost,1538424290261066,02af6bccd6e5f913e4a344f2ca724b2c,1e-06,36
onboarding_welcome_screen,1538341629732003,02bf73fb06ff7f3407caedd46274c060,,37
onboarding__chooseLoginType,1538341644943003,02bf73fb06ff7f3407caedd46274c060,15.210999999999999,37
onboarding_privacy_policyShown,1538341645296004,02bf73fb06ff7f3407caedd46274c060,0.353001,37
onboarding_login_Type1,1538341645345005,02bf73fb06ff7f3407caedd46274c060,0.049000999999999996,37
onboarding_privacy_policyAccepted,1538341651682002,02bf73fb06ff7f3407caedd46274c060,6.336997,37
onboarding__loginFailure,1538341728224005,02bf73fb06ff7f3407caedd46274c060,76.54200300000001,37
onboarding_login_Type1_cancel,1538341728225006,02bf73fb06ff7f3407caedd46274c060,0.001001,37
onboarding__chooseLoginType,1538341733581012,02bf73fb06ff7f3407caedd46274c060,5.356006,37
onboarding_login_Type1,1538341733610013,02bf73fb06ff7f3407caedd46274c060,0.029001,37
onboarding__loginFailure,1538341866671004,02bf73fb06ff7f3407caedd46274c060,133.060991,37
onboarding_login_Type1_cancel,1538341866672005,02bf73fb06ff7f3407caedd46274c060,0.001001,37
onboarding__chooseLoginType,1538341868353015,02bf73fb06ff7f3407caedd46274c060,1.68101,37
onboarding_login_Type1,1538341868380016,02bf73fb06ff7f3407caedd46274c060,0.027001,37
onboarding_welcome_screen,1538342375917006,02bf73fb06ff7f3407caedd46274c060,507.53699000000006,37
onboarding_welcome_screen,1538342398038003,02bf73fb06ff7f3407caedd46274c060,22.120997,37
onboarding_welcome_screen,1538342411983003,02bf73fb06ff7f3407caedd46274c060,13.945,37
lost,1538342411983004,02bf73fb06ff7f3407caedd46274c060,1e-06,37
onboarding_welcome_screen,1538391695721002,02c1302f7d67acaf0a0d9b158a0a6f70,,38
lost,1538391695721003,02c1302f7d67acaf0a0d9b158a0a6f70,1e-06,38
onboarding_welcome_screen,1538342911479003,02c4edde2d2cd55bd45711b5e29f86dc,,39
onboarding_welcome_screen,1538342930432001,02c4edde2d2cd55bd45711b5e29f86dc,18.952998,39
onboarding_welcome_screen,1538342934364010,02c4edde2d2cd55bd45711b5e29f86dc,3.932009,39
passed,1538342940045031,02c4edde2d2cd55bd45711b5e29f86dc,5.681021,39
onboarding_welcome_screen,1538399817831003,02e86acc29fe9da1054e4e75ff2bf0cd,,40
onboarding_welcome_screen,1538399840163004,02e86acc29fe9da1054e4e75ff2bf0cd,22.332001,40
onboarding_welcome_screen,1538399842301017,02e86acc29fe9da1054e4e75ff2bf0cd,2.138013,40
passed,1538399846010027,02e86acc29fe9da1054e4e75ff2bf0cd,3.7090099999999997,40
onboarding_welcome_screen,1538383519385002,02e9449de4c132fc88d454f79e9fbd85,,41
onboarding__chooseLoginType,1538383528950004,02e9449de4c132fc88d454f79e9fbd85,9.565002,41
onboarding_privacy_policyShown,1538383529012005,02e9449de4c132fc88d454f79e9fbd85,0.062001,41
onboarding_login_Type1,1538383529022006,02e9449de4c132fc88d454f79e9fbd85,0.010001000000000001,41
onboarding_privacy_policyAccepted,1538383530446009,02e9449de4c132fc88d454f79e9fbd85,1.4240030000000001,41
onboarding__loginFailure,1538383580791003,02e9449de4c132fc88d454f79e9fbd85,50.344994,41
onboarding_login_Type1_cancel,1538383580792004,02e9449de4c132fc88d454f79e9fbd85,0.001001,41
onboarding__chooseLoginType,1538383581848012,02e9449de4c132fc88d454f79e9fbd85,1.056008,41
onboarding_login_Type1,1538383581992013,02e9449de4c132fc88d454f79e9fbd85,0.144001,41
onboarding_welcome_screen,1538383594922002,02e9449de4c132fc88d454f79e9fbd85,12.929988999999999,41
onboarding__chooseLoginType,1538383595766010,02e9449de4c132fc88d454f79e9fbd85,0.844008,41
onboarding_login_Type1,1538383595946011,02e9449de4c132fc88d454f79e9fbd85,0.180001,41
lost,1538383595946012,02e9449de4c132fc88d454f79e9fbd85,1e-06,41
onboarding_welcome_screen,1538377622769002,0307aa53da4065ad78df418c3d9001cb,,42
onboarding_otherLogin__show,1538377640552005,0307aa53da4065ad78df418c3d9001cb,17.783003,42
onboarding_welcome_screen,1538377648169014,0307aa53da4065ad78df418c3d9001cb,7.6170089999999995,42
lost,1538377648169015,0307aa53da4065ad78df418c3d9001cb,1e-06,42
onboarding_welcome_screen,1538398474351002,03257dd1eaaa203ea177388725aa2eb7,,43
onboarding_otherLogin__show,1538398476942006,03257dd1eaaa203ea177388725aa2eb7,2.5910040000000003,43
onboarding_welcome_screen,1538398478581006,03257dd1eaaa203ea177388725aa2eb7,1.639,43
onboarding_welcome_screen,1538398480998018,03257dd1eaaa203ea177388725aa2eb7,2.4170119999999997,43
onboarding_welcome_screen,1538398484831051,03257dd1eaaa203ea177388725aa2eb7,3.8330330000000004,43
onboarding_welcome_screen,1538398486545060,03257dd1eaaa203ea177388725aa2eb7,1.7140090000000001,43
lost,1538398486545061,03257dd1eaaa203ea177388725aa2eb7,1e-06,43
onboarding_welcome_screen,1538424506289002,0336dea816fd03396209f4f42c6084b8,,44
onboarding__chooseLoginType,1538424529260002,0336dea816fd03396209f4f42c6084b8,22.971,44
onboarding_privacy_policyShown,1538424529312003,0336dea816fd03396209f4f42c6084b8,0.052001,44
onboarding_login_Type1,1538424529323004,0336dea816fd03396209f4f42c6084b8,0.011001,44
onboarding_privacy_policyAccepted,1538424530658010,0336dea816fd03396209f4f42c6084b8,1.335006,44
onboarding_welcome_screen,1538424539467009,0336dea816fd03396209f4f42c6084b8,8.808999,44
onboarding_welcome_screen,1538424611821004,0336dea816fd03396209f4f42c6084b8,72.353995,44
onboarding_welcome_screen,1538424617331011,0336dea816fd03396209f4f42c6084b8,5.510007,44
passed,1538424622189019,0336dea816fd03396209f4f42c6084b8,4.858008,44
onboarding_welcome_screen,1538346325948002,033b5425829f7bed899c9e469d56c544,,45
onboarding__chooseLoginType,1538346328454005,033b5425829f7bed899c9e469d56c544,2.5060029999999998,45
onboarding_privacy_policyShown,1538346328494006,033b5425829f7bed899c9e469d56c544,0.040001,45
onboarding_login_Type1,1538346328504007,033b5425829f7bed899c9e469d56c544,0.010001000000000001,45
onboarding_privacy_policyAccepted,1538346330021010,033b5425829f7bed899c9e469d56c544,1.517003,45
onboarding_welcome_screen,1538346358042010,033b5425829f7bed899c9e469d56c544,28.021,45
onboarding_welcome_screen,1538346364572021,033b5425829f7bed899c9e469d56c544,6.530011,45
passed,1538346388645100,033b5425829f7bed899c9e469d56c544,24.073079,45
onboarding_welcome_screen,1538398697951002,033d6a5471642019c7e703b83cc3afaf,,46
onboarding__chooseLoginType,1538398717356005,033d6a5471642019c7e703b83cc3afaf,19.405003,46
onboarding_privacy_policyShown,1538398717385006,033d6a5471642019c7e703b83cc3afaf,0.029001,46
onboarding_login_Type1,1538398717393007,033d6a5471642019c7e703b83cc3afaf,0.008001000000000001,46
onboarding_privacy_policyAccepted,1538398720707014,033d6a5471642019c7e703b83cc3afaf,3.314007,46
onboarding_welcome_screen,1538398748579010,033d6a5471642019c7e703b83cc3afaf,27.871996000000003,46
onboarding_welcome_screen,1538398762230028,033d6a5471642019c7e703b83cc3afaf,13.651017999999999,46
passed,1538398797061082,033d6a5471642019c7e703b83cc3afaf,34.831053999999995,46
onboarding_welcome_screen,1538342298656002,0342d7ee7961d21af4954e471769da31,,47
onboarding_otherLogin__show,1538342303145022,0342d7ee7961d21af4954e471769da31,4.48902,47
onboarding_otherLogin__chooseLoginType,1538342307106049,0342d7ee7961d21af4954e471769da31,3.9610269999999996,47
onboarding_otherLogin_privacy_policyShown,1538342307140050,0342d7ee7961d21af4954e471769da31,0.034000999999999997,47
onboarding_welcome_screen,1538342318952002,0342d7ee7961d21af4954e471769da31,11.811952,47
onboarding_welcome_screen,1538342322132019,0342d7ee7961d21af4954e471769da31,3.180017,47
passed,1538342350913203,0342d7ee7961d21af4954e471769da31,28.781184000000003,47
onboarding_welcome_screen,1538359626712003,035305430d828884198f3d21715afd8b,,48
passed,1538360130635008,035305430d828884198f3d21715afd8b,503.923005,48
onboarding_welcome_screen,1538408529534002,03576afe232d0ab7533ce5c66827713f,,49
onboarding_otherLogin__show,1538408549050007,03576afe232d0ab7533ce5c66827713f,19.516005,49
onboarding_otherLogin__close,1538408552296013,03576afe232d0ab7533ce5c66827713f,3.246006,49
onboarding_otherLogin__show,1538408553312018,03576afe232d0ab7533ce5c66827713f,1.0160049999999998,49
onboarding_otherLogin__chooseLoginType,1538408584766023,03576afe232d0ab7533ce5c66827713f,31.454005,49
onboarding_otherLogin_privacy_policyShown,1538408584830024,03576afe232d0ab7533ce5c66827713f,0.064001,49
onboarding_otherLogin__show,1538408631416052,03576afe232d0ab7533ce5c66827713f,46.586028000000006,49
onboarding_welcome_screen,1538408632498058,03576afe232d0ab7533ce5c66827713f,1.082006,49
onboarding_welcome_screen,1538408662121004,03576afe232d0ab7533ce5c66827713f,29.622946000000002,49
onboarding_welcome_screen,1538408718136012,03576afe232d0ab7533ce5c66827713f,56.015007999999995,49
onboarding_welcome_screen,1538408748686056,03576afe232d0ab7533ce5c66827713f,30.550044,49
onboarding_welcome_screen,1538408777130063,03576afe232d0ab7533ce5c66827713f,28.444007,49
passed,1538408829815149,03576afe232d0ab7533ce5c66827713f,52.685086,49
onboarding_welcome_screen,1538418173209002,035f76d1bba385db55e0ffaf6c683df0,,50
onboarding_otherLogin__show,1538418181830008,035f76d1bba385db55e0ffaf6c683df0,8.621006,50
onboarding_otherLogin__chooseLoginType,1538418186515012,035f76d1bba385db55e0ffaf6c683df0,4.685004,50
onboarding_otherLogin_privacy_policyShown,1538418186578013,035f76d1bba385db55e0ffaf6c683df0,0.063001,50
onboarding_welcome_screen,1538418193099007,035f76d1bba385db55e0ffaf6c683df0,6.520994,50
onboarding_welcome_screen,1538418195684020,035f76d1bba385db55e0ffaf6c683df0,2.585013,50
onboarding_welcome_screen,1538418208577066,035f76d1bba385db55e0ffaf6c683df0,12.893046,50
onboarding_welcome_screen,1538418212553087,035f76d1bba385db55e0ffaf6c683df0,3.976021,50
onboarding_welcome_screen,1538418212816097,035f76d1bba385db55e0ffaf6c683df0,0.26300999999999997,50
passed,1538418212851098,035f76d1bba385db55e0ffaf6c683df0,0.035001,50
onboarding_welcome_screen,1538412306427002,037df988e55e4053634b2813970347ad,,51
onboarding_otherLogin__show,1538412388649006,037df988e55e4053634b2813970347ad,82.222004,51
onboarding_otherLogin__chooseLoginType,1538412390915009,037df988e55e4053634b2813970347ad,2.266003,51
onboarding_otherLogin_privacy_policyShown,1538412390972010,037df988e55e4053634b2813970347ad,0.057000999999999996,51
onboarding_welcome_screen,1538412403839001,037df988e55e4053634b2813970347ad,12.866991,51
onboarding_welcome_screen,1538412410835003,037df988e55e4053634b2813970347ad,6.996002000000001,51
onboarding_welcome_screen,1538412413251009,037df988e55e4053634b2813970347ad,2.4160060000000003,51
passed,1538412418490019,037df988e55e4053634b2813970347ad,5.2390099999999995,51
onboarding_welcome_screen,1538349407196002,0386bbf99f733f8ce9c6252820cd7823,,52
onboarding_otherLogin__show,1538349432348006,0386bbf99f733f8ce9c6252820cd7823,25.152004,52
onboarding_welcome_screen,1538349433905011,0386bbf99f733f8ce9c6252820cd7823,1.557005,52
onboarding_welcome_screen,1538349438118020,0386bbf99f733f8ce9c6252820cd7823,4.213009,52
onboarding_welcome_screen,1538349439907026,0386bbf99f733f8ce9c6252820cd7823,1.789006,52
onboarding_welcome_screen,1538349441705032,0386bbf99f733f8ce9c6252820cd7823,1.7980060000000002,52
passed,1538349446044041,0386bbf99f733f8ce9c6252820cd7823,4.339009,52
onboarding_welcome_screen,1538347149029002,038a1130a2fc0f25c9eb2428b785442f,,53
onboarding__chooseLoginType,1538347164552009,038a1130a2fc0f25c9eb2428b785442f,15.523007000000002,53
onboarding_privacy_policyShown,1538347164582010,038a1130a2fc0f25c9eb2428b785442f,0.030001,53
onboarding_login_Type1,1538347164591011,038a1130a2fc0f25c9eb2428b785442f,0.009001,53
onboarding_privacy_policyAccepted,1538347168454018,038a1130a2fc0f25c9eb2428b785442f,3.863007,53
onboarding_welcome_screen,1538347182876010,038a1130a2fc0f25c9eb2428b785442f,14.421992000000001,53
onboarding_welcome_screen,1538347191748027,038a1130a2fc0f25c9eb2428b785442f,8.872017,53
lost,1538347191748028,038a1130a2fc0f25c9eb2428b785442f,1e-06,53
onboarding_welcome_screen,1538358138419002,03b5242dd99357c21860e73d64e1ecca,,54
onboarding_otherLogin__show,1538358140539001,03b5242dd99357c21860e73d64e1ecca,2.119999,54
onboarding_welcome_screen,1538358143148006,03b5242dd99357c21860e73d64e1ecca,2.609005,54
onboarding_welcome_screen,1538358145246015,03b5242dd99357c21860e73d64e1ecca,2.0980090000000002,54
onboarding_welcome_screen,1538358147867021,03b5242dd99357c21860e73d64e1ecca,2.621006,54
onboarding_welcome_screen,1538358149489027,03b5242dd99357c21860e73d64e1ecca,1.622006,54
passed,1538358150688035,03b5242dd99357c21860e73d64e1ecca,1.199008,54
onboarding_welcome_screen,1538396120149002,03b9c1a9c78696826869f965dabb448a,,55
onboarding_otherLogin__show,1538396136036005,03b9c1a9c78696826869f965dabb448a,15.887003,55
onboarding_otherLogin__close,1538396138894011,03b9c1a9c78696826869f965dabb448a,2.858006,55
onboarding_otherLogin__show,1538396139761018,03b9c1a9c78696826869f965dabb448a,0.867007,55
onboarding_otherLogin__chooseLoginType,1538396144751021,03b9c1a9c78696826869f965dabb448a,4.990003,55
onboarding_otherLogin_privacy_policyShown,1538396144791022,03b9c1a9c78696826869f965dabb448a,0.040001,55
onboarding_profile_edit_close,1538396160490033,03b9c1a9c78696826869f965dabb448a,15.699010999999999,55
onboarding_otherLogin__show,1538396161830045,03b9c1a9c78696826869f965dabb448a,1.340012,55
onboarding_welcome_screen,1538396164744055,03b9c1a9c78696826869f965dabb448a,2.9140099999999998,55
onboarding_welcome_screen,1538396174861065,03b9c1a9c78696826869f965dabb448a,10.11701,55
onboarding_welcome_screen,1538396193724081,03b9c1a9c78696826869f965dabb448a,18.863016000000002,55
onboarding_welcome_screen,1538396197512090,03b9c1a9c78696826869f965dabb448a,3.7880089999999997,55
passed,1538396199332102,03b9c1a9c78696826869f965dabb448a,1.820012,55
onboarding_welcome_screen,1538382066431002,03bed1307ec2a454faeb2442f9f6f73e,,56
onboarding__chooseLoginType,1538382071603006,03bed1307ec2a454faeb2442f9f6f73e,5.172004,56
onboarding_privacy_policyShown,1538382071633007,03bed1307ec2a454faeb2442f9f6f73e,0.030001,56
onboarding_login_Type1,1538382071643008,03bed1307ec2a454faeb2442f9f6f73e,0.010001000000000001,56
onboarding_privacy_policyAccepted,1538382073657014,03bed1307ec2a454faeb2442f9f6f73e,2.014006,56
onboarding__loginFailure,1538382271912002,03bed1307ec2a454faeb2442f9f6f73e,198.254988,56
onboarding_login_Type1_cancel,1538382271912003,03bed1307ec2a454faeb2442f9f6f73e,1e-06,56
onboarding__chooseLoginType,1538382273166013,03bed1307ec2a454faeb2442f9f6f73e,1.25401,56
onboarding_login_Type1,1538382273225014,03bed1307ec2a454faeb2442f9f6f73e,0.059001,56
onboarding__loginFailure,1538382299217004,03bed1307ec2a454faeb2442f9f6f73e,25.991989999999998,56
onboarding_login_Type1_cancel,1538382299218005,03bed1307ec2a454faeb2442f9f6f73e,0.001001,56
onboarding_otherLogin__show,1538382302135015,03bed1307ec2a454faeb2442f9f6f73e,2.91701,56
onboarding_welcome_screen,1538382305942022,03bed1307ec2a454faeb2442f9f6f73e,3.807007,56
onboarding_welcome_screen,1538382312695038,03bed1307ec2a454faeb2442f9f6f73e,6.753016000000001,56
onboarding_welcome_screen,1538382318703048,03bed1307ec2a454faeb2442f9f6f73e,6.00801,56
lost,1538382318703049,03bed1307ec2a454faeb2442f9f6f73e,1e-06,56
onboarding_welcome_screen,1538349476818003,03c5a353625c3d5ba9f0ee6608f8aa26,,57
lost,1538349476818004,03c5a353625c3d5ba9f0ee6608f8aa26,1e-06,57
onboarding_welcome_screen,1538422925329002,03d23da562aea2ff648827cc612bb896,,58
onboarding__chooseLoginType,1538422964320184,03d23da562aea2ff648827cc612bb896,38.991182,58
onboarding_privacy_policyShown,1538422964396185,03d23da562aea2ff648827cc612bb896,0.076001,58
onboarding_login_Type2,1538422964409186,03d23da562aea2ff648827cc612bb896,0.013000999999999999,58
onboarding_privacy_policyDecline,1538422972455343,03d23da562aea2ff648827cc612bb896,8.046157000000001,58
onboarding_otherLogin__show,1538422998537024,03d23da562aea2ff648827cc612bb896,26.081681,58
onboarding_welcome_screen,1538423000064030,03d23da562aea2ff648827cc612bb896,1.5270059999999999,58
lost,1538423000064031,03d23da562aea2ff648827cc612bb896,1e-06,58
onboarding_welcome_screen,1538367488953002,03d46d379cea634a36cf72bf6ca4105f,,59
onboarding_otherLogin__show,1538367494437010,03d46d379cea634a36cf72bf6ca4105f,5.484008,59
onboarding_welcome_screen,1538367500052020,03d46d379cea634a36cf72bf6ca4105f,5.61501,59
onboarding_welcome_screen,1538367508438004,03d46d379cea634a36cf72bf6ca4105f,8.385983999999999,59
onboarding_welcome_screen,1538367614344129,03d46d379cea634a36cf72bf6ca4105f,105.906125,59
onboarding_welcome_screen,1538367617334140,03d46d379cea634a36cf72bf6ca4105f,2.990011,59
passed,1538367619563154,03d46d379cea634a36cf72bf6ca4105f,2.229014,59
onboarding_welcome_screen,1538397649099002,03edcacae51512e5f9835bff13b3d9e3,,60
onboarding_otherLogin__show,1538397655306002,03edcacae51512e5f9835bff13b3d9e3,6.207000000000001,60
onboarding_welcome_screen,1538397658937008,03edcacae51512e5f9835bff13b3d9e3,3.6310059999999997,60
onboarding_welcome_screen,1538397661653016,03edcacae51512e5f9835bff13b3d9e3,2.716008,60
lost,1538397661653017,03edcacae51512e5f9835bff13b3d9e3,1e-06,60
onboarding_welcome_screen,1538341805457002,03fde8fcfc3a729b8445a60e94ad8cd8,,61
onboarding__chooseLoginType,1538341812747006,03fde8fcfc3a729b8445a60e94ad8cd8,7.290004,61
onboarding_privacy_policyShown,1538341812776007,03fde8fcfc3a729b8445a60e94ad8cd8,0.029001,61
onboarding_login_Type1,1538341812785008,03fde8fcfc3a729b8445a60e94ad8cd8,0.009001,61
onboarding_privacy_policyAccepted,1538341818013013,03fde8fcfc3a729b8445a60e94ad8cd8,5.2280050000000005,61
onboarding_welcome_screen,1538341911941009,03fde8fcfc3a729b8445a60e94ad8cd8,93.927996,61
onboarding_welcome_screen,1538341933021021,03fde8fcfc3a729b8445a60e94ad8cd8,21.080012,61
passed,1538341940089029,03fde8fcfc3a729b8445a60e94ad8cd8,7.068008,61
onboarding_welcome_screen,1538392516930002,03fdf1dbe3f3cf3e60df80d2043f3eb9,,62
lost,1538392516930003,03fdf1dbe3f3cf3e60df80d2043f3eb9,1e-06,62
onboarding_welcome_screen,1538367153601002,03ffa80900513943f93f0945840863d9,,63
onboarding_otherLogin__show,1538367167297022,03ffa80900513943f93f0945840863d9,13.69602,63
onboarding_otherLogin__chooseLoginType,1538367174899053,03ffa80900513943f93f0945840863d9,7.602031,63
onboarding_otherLogin_privacy_policyShown,1538367174943054,03ffa80900513943f93f0945840863d9,0.044001,63
onboarding_otherLogin_privacy_policyDecline,1538367177816060,03ffa80900513943f93f0945840863d9,2.873006,63
onboarding__chooseLoginType,1538367184233065,03ffa80900513943f93f0945840863d9,6.4170050000000005,63
onboarding_login_Type2,1538367184251066,03ffa80900513943f93f0945840863d9,0.018001,63
onboarding_privacy_policyTapToPolicy,1538367191240079,03ffa80900513943f93f0945840863d9,6.989013000000001,63
onboarding_privacy_policyDecline,1538367214534083,03ffa80900513943f93f0945840863d9,23.294004,63
onboarding_otherLogin__show,1538367216867087,03ffa80900513943f93f0945840863d9,2.333005,63
lost,1538367216867089,03ffa80900513943f93f0945840863d9,1e-06,63
onboarding_welcome_screen,1538374311536002,03ffb5fb4f414ba655d291886da757b5,,64
onboarding_otherLogin__show,1538374318399007,03ffb5fb4f414ba655d291886da757b5,6.863005,64
